0 0 1 0
0.01 0 1 0
0.02 0 1 0
0.03 0 1 0
0.04 0 1 0
0.05 0 1 0
0.06 0 1 0
0.07 0 1 0
0.08 0 1 0
0.09 0 1 0
0.1 0 1 0
0.11 0 1 0
0.12 0 1 0
0.13 0 1 0
0.14 0 1 0
0.15 0 1 0
0.16 0 1 0
0.17 0 1 0
0.18 0 1 0
0.19 0 1 0
0.2 0 1 0
0.21 0 1 0
0.22 0 1 0
0.23 0 1 0
0.24 0 1 0
0.25 0 1 0
0.26 0 1 0
0.27 0 1 0
0.28 0 1 0
0.29 0 1 0
0.3 0 1 0
0.31 0 1 0
0.32 0 1 0
0.33 0 1 0
0.34 0 1 0
0.35 0 1 0
0.36 0 1 0
0.37 0 1 0
0.38 0 1 0
0.39 0 1 0
0.4 0 1 0
0.41 0 1 0
0.42 0 1 0
0.43 0 1 0
0.44 0 1 0
0.45 0 1 0
0.46 0 1 0
0.47 0 1 0
0.48 0 1 0
0.49 0 1 0
0.5 0 1 0
0.51 0 1 0
0.52 0 1 0
0.53 0 1 0
0.54 0 1 0
0.55 0 1 0
0.56 0 1 0
0.57 0 1 0
0.58 0 1 0
0.59 0 1 0
0.6 0 1 0
0.61 0 1 0
0.62 0 1 0
0.63 0 1 0
0.64 0 1 0
0.65 0 1 0
0.66 0 1 0
0.67 0 1 0
0.68 0 1 0
0.69 0 1 0
0.7 0 1 0
0.71 0 1 0
0.72 0 1 0
0.73 0 1 0
0.74 0 1 0
0.75 0 1 0
0.76 0 1 0
0.77 0 1 0
0.78 0 1 0
0.79 0 1 0
0.8 0 1 0
0.81 0 1 0
0.82 0 1 0
0.83 0 1 0
0.84 0 1 0
0.85 0 1 0
0.86 0 1 0
0.87 0 1 0
0.88 0 1 0
0.89 0 1 0
0.9 0 1 0
0.91 0 1 0
0.92 0 1 0
0.93 0 1 0
0.94 0 1 0
0.95 0 1 0
0.96 0 1 0
0.97 0 1 0
0.98 0 1 0
0.99 0 1 0
1 0 1 0
1.01 0 1 0
1.02 0 1 0
1.03 0 1 0
1.04 0 1 0
1.05 0 1 0
1.06 0 1 0
1.07 0 1 0
1.08 0 1 0
1.09 0 1 0
1.1 0 1 0
1.11 0 28 0
1.12 0 92 0
1.13 0 76 0
1.14 0 95 0
1.15 0 83 0
1.16 0 19 0
1.17 0 8 0
1.18 0 8 0
1.19 0 8 0
1.2 0 8 0
1.21 0 8 0
1.22 0 9 0
1.23 0 21 0
1.24 0 39 0
1.25 0 45 0
1.26 0 36 0
1.27 0 22 0
1.28 0 12 0
1.29 0 22 0
1.3 0 64 0
1.31 0 15 0
1.32 0 27 0
1.33 0 70 0
1.34 0 40 0
1.35 0 62 0
1.36 0 84 0
1.37 0 84 0
1.38 1 30 0.0333333
1.39 1 99 0.010101
1.4 0 71 0
1.41 0 75 0
1.42 0 59 0
1.43 0 72 0
1.44 1 57 0.0175439
1.45 0 32 0
1.46 0 51 0
1.47 0 47 0
1.48 0 59 0
1.49 0 35 0
1.5 0 47 0
1.51 0 33 0
1.52 1 40 0.025
1.53 0 47 0
1.54 0 24 0
1.55 0 43 0
1.56 1 43 0.0232558
1.57 0 30 0
1.58 0 29 0
1.59 0 35 0
1.6 0 40 0
1.61 2 53 0.0377358
1.62 0 44 0
1.63 1 52 0.0192308
1.64 2 31 0.0645161
1.65 3 65 0.0461538
1.66 3 45 0.0666667
1.67 2 48 0.0416667
1.68 3 34 0.0882353
1.69 3 42 0.0714286
1.7 2 46 0.0434783
1.71 3 52 0.0576923
1.72 3 44 0.0681818
1.73 2 34 0.0588235
1.74 3 37 0.0810811
1.75 3 33 0.0909091
1.76 2 34 0.0588235
1.77 3 58 0.0517241
1.78 6 54 0.111111
1.79 2 35 0.0571429
1.8 6 62 0.0967742
1.81 6 54 0.111111
1.82 5 57 0.0877193
1.83 7 52 0.134615
1.84 6 50 0.12
1.85 4 35 0.114286
1.86 6 36 0.166667
1.87 7 44 0.159091
1.88 5 46 0.108696
1.89 8 50 0.16
1.9 6 36 0.166667
1.91 4 37 0.108108
1.92 6 40 0.15
1.93 7 57 0.122807
1.94 11 49 0.22449
1.95 12 54 0.222222
1.96 12 39 0.307692
1.97 14 49 0.285714
1.98 15 42 0.357143
1.99 12 39 0.307692
2 13 50 0.26
2.01 14 41 0.341463
2.02 13 39 0.333333
2.03 14 41 0.341463
2.04 18 55 0.327273
2.05 13 41 0.317073
2.06 13 41 0.317073
2.07 14 45 0.311111
2.08 17 52 0.326923
2.09 17 42 0.404762
2.1 22 56 0.392857
2.11 22 42 0.52381
2.12 21 41 0.512195
2.13 20 45 0.444444
2.14 20 43 0.465116
2.15 19 43 0.44186
2.16 21 44 0.477273
2.17 17 42 0.404762
2.18 17 41 0.414634
2.19 19 46 0.413043
2.2 15 43 0.348837
2.21 17 41 0.414634
2.22 21 45 0.466667
2.23 18 54 0.333333
2.24 22 44 0.5
2.25 21 49 0.428571
2.26 19 44 0.431818
2.27 19 44 0.431818
2.28 24 48 0.5
2.29 19 45 0.422222
2.3 22 45 0.488889
2.31 24 53 0.45283
2.32 19 50 0.38
2.33 21 50 0.42
2.34 21 55 0.381818
2.35 23 55 0.418182
2.36 21 54 0.388889
2.37 25 65 0.384615
2.38 26 54 0.481481
2.39 26 65 0.4
2.4 49 98 0.5
2.41 24 66 0.363636
2.42 23 65 0.353846
2.43 26 60 0.433333
2.44 28 57 0.491228
2.45 26 55 0.472727
2.46 30 73 0.410959
2.47 25 58 0.431034
2.48 27 57 0.473684
2.49 32 83 0.385542
2.5 27 57 0.473684
2.51 29 59 0.491525
2.52 30 67 0.447761
2.53 27 58 0.465517
2.54 28 61 0.459016
2.55 32 76 0.421053
2.56 32 59 0.542373
2.57 35 81 0.432099
2.58 34 64 0.53125
2.59 31 60 0.516667
2.6 33 82 0.402439
2.61 61 88 0.693182
2.62 28 91 0.307692
2.63 37 63 0.587302
2.64 39 112 0.348214
2.65 33 84 0.392857
2.66 37 63 0.587302
2.67 39 77 0.506494
2.68 34 107 0.317757
2.69 36 87 0.413793
2.7 37 81 0.45679
2.71 34 78 0.435897
2.72 63 97 0.649485
2.73 40 114 0.350877
2.74 35 75 0.466667
2.75 36 77 0.467532
2.76 38 104 0.365385
2.77 32 86 0.372093
2.78 35 87 0.402299
2.79 39 124 0.314516
2.8 35 75 0.466667
2.81 33 66 0.5
2.82 38 71 0.535211
2.83 37 86 0.430233
2.84 33 87 0.37931
2.85 37 72 0.513889
2.86 37 64 0.578125
2.87 36 66 0.545455
2.88 136 103 1.32039
2.89 42 80 0.525
2.9 43 100 0.43
2.91 47 85 0.552941
2.92 221 85 2.6
2.93 178 90 1.97778
2.94 47 84 0.559524
2.95 40 96 0.416667
2.96 40 92 0.434783
2.97 54 109 0.495413
2.98 48 97 0.494845
2.99 45 72 0.625
3 44 96 0.458333
3.01 44 100 0.44
3.02 42 68 0.617647
3.03 49 74 0.662162
3.04 103 135 0.762963
3.05 46 98 0.469388
3.06 47 73 0.643836
3.07 42 78 0.538462
3.08 41 102 0.401961
3.09 45 148 0.304054
3.1 41 101 0.405941
3.11 44 122 0.360656
3.12 50 73 0.684932
3.13 45 89 0.505618
3.14 44 68 0.647059
3.15 47 107 0.439252
3.16 49 68 0.720588
3.17 47 100 0.47
3.18 58 75 0.773333
3.19 56 116 0.482759
3.2 46 71 0.647887
3.21 50 76 0.657895
3.22 44 69 0.637681
3.23 51 82 0.621951
3.24 49 95 0.515789
3.25 44 71 0.619718
3.26 43 80 0.5375
3.27 45 100 0.45
3.28 40 88 0.454545
3.29 46 90 0.511111
3.3 47 78 0.602564
3.31 59 78 0.75641
3.32 43 79 0.544304
3.33 49 80 0.6125
3.34 47 78 0.602564
3.35 46 80 0.575
3.36 58 107 0.542056
3.37 49 77 0.636364
3.38 53 90 0.588889
3.39 58 89 0.651685
3.4 46 68 0.676471
3.41 50 92 0.543478
3.42 54 84 0.642857
3.43 49 79 0.620253
3.44 50 69 0.724638
3.45 54 84 0.642857
3.46 48 77 0.623377
3.47 49 73 0.671233
3.48 54 106 0.509434
3.49 49 76 0.644737
3.5 50 68 0.735294
3.51 53 74 0.716216
3.52 50 88 0.568182
3.53 47 79 0.594937
3.54 53 85 0.623529
3.55 50 88 0.568182
3.56 50 79 0.632911
3.57 52 95 0.547368
3.58 52 76 0.684211
3.59 50 79 0.632911
3.6 54 75 0.72
3.61 49 67 0.731343
3.62 50 68 0.735294
3.63 53 74 0.716216
3.64 51 67 0.761194
3.65 51 66 0.772727
3.66 61 73 0.835616
3.67 58 67 0.865672
3.68 60 78 0.769231
3.69 62 85 0.729412
3.7 59 67 0.880597
3.71 59 67 0.880597
3.72 65 76 0.855263
3.73 56 78 0.717949
3.74 65 68 0.955882
3.75 69 73 0.945205
3.76 63 68 0.926471
3.77 64 77 0.831169
3.78 72 74 0.972973
3.79 63 67 0.940299
3.8 65 67 0.970149
3.81 72 74 0.972973
3.82 64 67 0.955224
3.83 62 68 0.911765
3.84 73 74 0.986486
3.85 62 66 0.939394
3.86 65 67 0.970149
3.87 68 73 0.931507
3.88 62 67 0.925373
3.89 63 67 0.940299
3.9 69 74 0.932432
