0 0 1 0
0.01 0 1 0
0.02 3 1 3
0.03 3 1 3
0.04 0 1 0
0.05 0 1 0
0.06 0 1 0
0.07 3 1 3
0.08 3 1 3
0.09 3 1 3
0.1 3 1 3
0.11 0 1 0
0.12 0 1 0
0.13 0 1 0
0.14 0 1 0
0.15 0 1 0
0.16 0 1 0
0.17 3 1 3
0.18 3 1 3
0.19 3 1 3
0.2 3 1 3
0.21 3 1 3
0.22 3 1 3
0.23 0 1 0
0.24 3 1 3
0.25 0 1 0
0.26 0 1 0
0.27 0 1 0
0.28 3 1 3
0.29 0 1 0
0.3 0 1 0
0.31 0 1 0
0.32 0 1 0
0.33 0 1 0
0.34 0 1 0
0.35 0 1 0
0.36 0 1 0
0.37 3 1 3
0.38 3 1 3
0.39 3 1 3
0.4 3 1 3
0.41 3 1 3
0.42 3 1 3
0.43 0 1 0
0.44 3 1 3
0.45 3 1 3
0.46 0 1 0
0.47 0 1 0
0.48 0 1 0
0.49 3 1 3
0.5 3 1 3
0.51 0 1 0
0.52 0 1 0
0.53 0 1 0
0.54 3 1 3
0.55 3 1 3
0.56 0 1 0
0.57 0 1 0
0.58 0 1 0
0.59 3 1 3
0.6 3 1 3
0.61 0 1 0
0.62 0 1 0
0.63 0 1 0
0.64 3 1 3
0.65 3 1 3
0.66 0 1 0
0.67 0 1 0
0.68 0 1 0
0.69 3 1 3
0.7 3 1 3
0.71 0 1 0
0.72 0 1 0
0.73 0 1 0
0.74 3 1 3
0.75 0 1 0
0.76 3 1 3
0.77 0 1 0
0.78 0 1 0
0.79 3 1 3
0.8 3 1 3
0.81 0 1 0
0.82 0 1 0
0.83 3 1 3
0.84 9 6 1.5
0.85 7 6 1.16667
0.86 7 5 1.4
0.87 9 6 1.5
0.88 6 4 1.5
0.89 9 5 1.8
0.9 6 5 1.2
0.91 6 4 1.5
0.92 9 5 1.8
0.93 6 4 1.5
0.94 9 5 1.8
0.95 6 5 1.2
0.96 6 4 1.5
0.97 9 5 1.8
0.98 6 4 1.5
0.99 9 5 1.8
1 6 5 1.2
1.01 6 4 1.5
1.02 9 4 2.25
1.03 6 3 2
1.04 9 4 2.25
1.05 6 4 1.5
1.06 6 3 2
1.07 9 4 2.25
1.08 6 3 2
1.09 9 4 2.25
1.1 3 3 1
1.11 3 2 1.5
1.12 0 1 0
1.13 0 2 0
1.14 0 1 0
1.15 3 1 3
1.16 3 1 3
1.17 3 1 3
1.18 3 1 3
1.19 0 1 0
1.2 0 3 0
1.21 0 1 0
1.22 0 1 0
1.23 3 1 3
1.24 3 1 3
1.25 9 2 4.5
1.26 3 2 1.5
1.27 6 4 1.5
1.28 0 4 0
1.29 0 4 0
1.3 3 1 3
1.31 6 2 3
1.32 6 2 3
1.33 9 4 2.25
1.34 6 6 1
1.35 6 7 0.857143
1.36 3 3 1
1.37 9 5 1.8
1.38 3 3 1
1.39 9 4 2.25
1.4 6 4 1.5
1.41 6 5 1.2
1.42 9 5 1.8
1.43 6 4 1.5
1.44 9 5 1.8
1.45 6 5 1.2
1.46 6 6 1
1.47 9 5 1.8
1.48 6 4 1.5
1.49 9 5 1.8
1.5 6 5 1.2
1.51 6 5 1.2
1.52 9 5 1.8
1.53 6 4 1.5
1.54 9 5 1.8
1.55 6 6 1
1.56 6 5 1.2
1.57 9 5 1.8
1.58 6 4 1.5
1.59 9 5 1.8
1.6 6 5 1.2
1.61 6 5 1.2
1.62 9 5 1.8
1.63 6 4 1.5
1.64 9 5 1.8
1.65 6 5 1.2
1.66 6 6 1
1.67 9 5 1.8
1.68 6 4 1.5
1.69 9 5 1.8
1.7 6 5 1.2
1.71 6 5 1.2
1.72 9 5 1.8
1.73 6 4 1.5
1.74 9 5 1.8
1.75 6 5 1.2
1.76 6 6 1
1.77 9 5 1.8
1.78 6 4 1.5
1.79 9 5 1.8
1.8 6 5 1.2
1.81 9 6 1.5
1.82 6 4 1.5
1.83 9 5 1.8
1.84 6 5 1.2
1.85 6 4 1.5
1.86 9 6 1.5
1.87 6 4 1.5
1.88 9 5 1.8
1.89 6 6 1
1.9 6 4 1.5
1.91 9 6 1.5
1.92 6 4 1.5
1.93 9 5 1.8
1.94 6 5 1.2
1.95 6 4 1.5
1.96 9 6 1.5
1.97 6 4 1.5
1.98 9 5 1.8
1.99 6 5 1.2
2 6 4 1.5
2.01 9 7 1.28571
2.02 6 4 1.5
2.03 9 5 1.8
2.04 6 5 1.2
2.05 6 4 1.5
2.06 9 5 1.8
2.07 6 4 1.5
2.08 9 4 2.25
2.09 6 5 1.2
2.1 6 4 1.5
2.11 9 5 1.8
2.12 6 4 1.5
2.13 9 5 1.8
2.14 6 5 1.2
2.15 6 4 1.5
2.16 9 5 1.8
2.17 6 4 1.5
2.18 9 5 1.8
2.19 6 5 1.2
2.2 6 4 1.5
2.21 9 5 1.8
2.22 6 4 1.5
2.23 9 5 1.8
2.24 6 5 1.2
2.25 6 4 1.5
2.26 9 5 1.8
2.27 6 4 1.5
2.28 9 5 1.8
2.29 6 5 1.2
2.3 6 4 1.5
2.31 9 5 1.8
2.32 6 4 1.5
2.33 9 5 1.8
2.34 6 5 1.2
2.35 6 4 1.5
2.36 9 5 1.8
2.37 6 4 1.5
2.38 9 5 1.8
2.39 6 5 1.2
2.4 6 4 1.5
2.41 9 5 1.8
2.42 6 4 1.5
2.43 9 5 1.8
2.44 6 5 1.2
2.45 6 4 1.5
2.46 6 4 1.5
2.47 6 4 1.5
2.48 6 4 1.5
2.49 6 4 1.5
2.5 6 4 1.5
