0 1 4 0
0 3 4 0
0.01 1 4 0
0.01 3 4 0
0.02 1 4 0
0.02 3 4 0
0.03 1 4 0
0.03 3 4 0
0.04 1 4 0
0.04 3 4 0
0.05 1 4 0
0.05 3 4 0
0.06 1 4 0
0.06 3 4 0
0.07 1 4 0
0.07 3 4 0
0.08 1 4 0
0.08 3 4 0
0.09 1 4 0
0.09 3 4 0
0.1 1 4 0
0.1 3 4 0
0.11 1 4 0
0.11 3 4 0
0.12 1 4 0
0.12 3 4 0
0.13 1 4 4.096
0.13 3 4 0
0.14 1 4 0
0.14 3 4 4.096
0.15 1 4 0
0.15 3 4 0
0.16 1 4 0
0.16 3 4 0
0.17 1 4 0
0.17 3 4 0
0.18 1 4 0
0.18 3 4 0
0.19 1 4 4.096
0.19 3 4 0
0.2 1 4 0
0.2 3 4 4.096
0.21 1 4 0
0.21 3 4 0
0.22 1 4 0
0.22 3 4 0
0.23 1 4 0
0.23 3 4 0
0.24 1 4 0
0.24 3 4 0
0.25 1 4 4.096
0.25 3 4 0
0.26 1 4 0
0.26 3 4 4.096
0.27 1 4 0
0.27 3 4 0
0.28 1 4 0
0.28 3 4 0
0.29 1 4 0
0.29 3 4 0
0.3 1 4 0
0.3 3 4 0
0.31 1 4 4.096
0.31 3 4 0
0.32 1 4 0
0.32 3 4 4.096
0.33 1 4 0
0.33 3 4 0
0.34 1 4 0
0.34 3 4 0
0.35 1 4 0
0.35 3 4 0
0.36 1 4 0
0.36 3 4 0
0.37 1 4 4.096
0.37 3 4 0
0.38 1 4 0
0.38 3 4 4.096
0.39 1 4 0
0.39 3 4 0
0.4 1 4 0
0.4 3 4 0
0.41 1 4 0
0.41 3 4 0
0.42 1 4 0
0.42 3 4 0
0.43 1 4 4.096
0.43 3 4 0
0.44 1 4 0
0.44 3 4 4.096
0.45 1 4 0
0.45 3 4 0
0.46 1 4 0
0.46 3 4 0
0.47 1 4 0
0.47 3 4 0
0.48 1 4 0
0.48 3 4 0
0.49 1 4 4.096
0.49 3 4 0
0.5 1 4 0
0.5 3 4 4.096
0.51 1 4 0
0.51 3 4 0
0.52 1 4 0
0.52 3 4 0
0.53 1 4 0
0.53 3 4 0
0.54 1 4 0
0.54 3 4 0
0.55 1 4 4.096
0.55 3 4 4.096
0.56 1 4 8.192
0.56 3 4 8.192
0.57 1 4 8.192
0.57 3 4 8.192
0.58 1 4 8.192
0.58 3 4 8.192
0.59 1 4 8.192
0.59 3 4 8.192
0.6 1 4 8.192
0.6 3 4 8.192
0.61 1 4 8.192
0.61 3 4 8.192
0.62 1 4 8.192
0.62 3 4 8.192
0.63 1 4 8.192
0.63 3 4 8.192
0.64 1 4 8.192
0.64 3 4 8.192
0.65 1 4 8.192
0.65 3 4 8.192
0.66 1 4 8.192
0.66 3 4 8.192
0.67 1 4 8.192
0.67 3 4 8.192
0.68 1 4 8.192
0.68 3 4 8.192
0.69 1 4 8.192
0.69 3 4 8.192
0.7 1 4 8.192
0.7 3 4 8.192
0.71 1 4 8.192
0.71 3 4 8.192
0.72 1 4 8.192
0.72 3 4 8.192
0.73 1 4 8.192
0.73 3 4 8.192
0.74 1 4 8.192
0.74 3 4 8.192
0.75 1 4 8.192
0.75 3 4 8.192
0.76 1 4 8.192
0.76 3 4 8.192
0.77 1 4 8.192
0.77 3 4 8.192
0.78 1 4 8.192
0.78 3 4 8.192
0.79 1 4 8.192
0.79 3 4 8.192
0.8 1 4 8.192
0.8 3 4 8.192
0.81 1 4 8.192
0.81 3 4 8.192
0.82 1 4 8.192
0.82 3 4 8.192
0.83 1 4 8.192
0.83 3 4 8.192
0.84 1 4 8.192
0.84 3 4 8.192
0.85 1 4 8.192
0.85 3 4 8.192
0.86 1 4 8.192
0.86 3 4 8.192
0.87 1 4 8.192
0.87 3 4 8.192
0.88 1 4 8.192
0.88 3 4 8.192
0.89 1 4 8.192
0.89 3 4 8.192
0.9 1 4 8.192
0.9 3 4 8.192
0.91 1 4 8.192
0.91 3 4 8.192
0.92 1 4 8.192
0.92 3 4 8.192
0.93 1 4 8.192
0.93 3 4 8.192
0.94 1 4 8.192
0.94 3 4 8.192
0.95 1 4 8.192
0.95 3 4 8.192
0.96 1 4 8.192
0.96 3 4 8.192
0.97 1 4 8.192
0.97 3 4 8.192
0.98 1 4 8.192
0.98 3 4 8.192
0.99 1 4 8.192
0.99 3 4 8.192
1 1 4 8.192
1 3 4 8.192
1.01 1 4 8.192
1.01 3 4 8.192
1.02 1 4 8.192
1.02 3 4 8.192
1.03 1 4 8.192
1.03 3 4 8.192
1.04 1 4 8.192
1.04 3 4 8.192
1.05 1 4 8.192
1.05 3 4 8.192
1.06 1 4 8.192
1.06 3 4 8.192
1.07 1 4 8.192
1.07 3 4 8.192
1.08 1 4 8.192
1.08 3 4 8.192
1.09 1 4 8.192
1.09 3 4 8.192
1.1 1 4 8.192
1.1 3 4 8.192
1.11 1 4 8.192
1.11 3 4 8.192
1.12 1 4 8.192
1.12 3 4 8.192
1.13 1 4 8.192
1.13 3 4 8.192
1.14 1 4 8.192
1.14 3 4 8.192
1.15 1 4 8.192
1.15 3 4 8.192
1.16 1 4 8.192
1.16 3 4 8.192
1.17 1 4 8.192
1.17 3 4 8.192
1.18 1 4 8.192
1.18 3 4 8.192
1.19 1 4 8.192
1.19 3 4 8.192
1.2 1 4 8.192
1.2 3 4 8.192
1.21 1 4 8.192
1.21 3 4 8.192
1.22 1 4 8.192
1.22 3 4 8.192
1.23 1 4 8.192
1.23 3 4 8.192
1.24 1 4 8.192
1.24 3 4 8.192
1.25 1 4 8.192
1.25 3 4 8.192
1.26 1 4 8.192
1.26 3 4 8.192
1.27 1 4 8.192
1.27 3 4 8.192
1.28 1 4 8.192
1.28 3 4 8.192
1.29 1 4 8.192
1.29 3 4 8.192
1.3 1 4 8.192
1.3 3 4 8.192
1.31 1 4 8.192
1.31 3 4 8.192
1.32 1 4 8.192
1.32 3 4 8.192
1.33 1 4 8.192
1.33 3 4 8.192
1.34 1 4 8.192
1.34 3 4 8.192
1.35 1 4 8.192
1.35 3 4 8.192
1.36 1 4 8.192
1.36 3 4 8.192
1.37 1 4 8.192
1.37 3 4 8.192
1.38 1 4 8.192
1.38 3 4 8.192
1.39 1 4 8.192
1.39 3 4 8.192
1.4 1 4 8.192
1.4 3 4 8.192
1.41 1 4 8.192
1.41 3 4 8.192
1.42 1 4 8.192
1.42 3 4 8.192
1.43 1 4 8.192
1.43 3 4 8.192
1.44 1 4 8.192
1.44 3 4 8.192
1.45 1 4 8.192
1.45 3 4 8.192
1.46 1 4 8.192
1.46 3 4 8.192
1.47 1 4 8.192
1.47 3 4 8.192
1.48 1 4 8.192
1.48 3 4 8.192
1.49 1 4 8.192
1.49 3 4 8.192
1.5 1 4 8.192
1.5 3 4 8.192
1.51 1 4 8.192
1.51 3 4 8.192
1.52 1 4 8.192
1.52 3 4 8.192
1.53 1 4 8.192
1.53 3 4 8.192
1.54 1 4 8.192
1.54 3 4 8.192
1.55 1 4 8.192
1.55 3 4 8.192
1.56 1 4 8.192
1.56 3 4 8.192
1.57 1 4 8.192
1.57 3 4 8.192
1.58 1 4 8.192
1.58 3 4 8.192
1.59 1 4 8.192
1.59 3 4 8.192
1.6 1 4 8.192
1.6 3 4 8.192
1.61 1 4 8.192
1.61 3 4 8.192
1.62 1 4 8.192
1.62 3 4 8.192
1.63 1 4 8.192
1.63 3 4 8.192
1.64 1 4 8.192
1.64 3 4 8.192
1.65 1 4 8.192
1.65 3 4 8.192
1.66 1 4 8.192
1.66 3 4 8.192
1.67 1 4 8.192
1.67 3 4 8.192
1.68 1 4 8.192
1.68 3 4 8.192
1.69 1 4 8.192
1.69 3 4 8.192
1.7 1 4 8.192
1.7 3 4 8.192
1.71 1 4 8.192
1.71 3 4 8.192
1.72 1 4 8.192
1.72 3 4 8.192
1.73 1 4 8.192
1.73 3 4 8.192
1.74 1 4 8.192
1.74 3 4 8.192
1.75 1 4 8.192
1.75 3 4 8.192
1.76 1 4 8.192
1.76 3 4 8.192
1.77 1 4 8.192
1.77 3 4 8.192
1.78 1 4 8.192
1.78 3 4 8.192
1.79 1 4 8.192
1.79 3 4 8.192
1.8 1 4 8.192
1.8 3 4 8.192
1.81 1 4 8.192
1.81 3 4 8.192
1.82 1 4 8.192
1.82 3 4 8.192
1.83 1 4 8.192
1.83 3 4 8.192
1.84 1 4 8.192
1.84 3 4 8.192
1.85 1 4 8.192
1.85 3 4 8.192
1.86 1 4 8.192
1.86 3 4 8.192
1.87 1 4 8.192
1.87 3 4 8.192
1.88 1 4 8.192
1.88 3 4 8.192
1.89 1 4 8.192
1.89 3 4 8.192
1.9 1 4 8.192
1.9 3 4 8.192
1.91 1 4 8.192
1.91 3 4 8.192
1.92 1 4 8.192
1.92 3 4 8.192
1.93 1 4 8.192
1.93 3 4 8.192
1.94 1 4 8.192
1.94 3 4 8.192
1.95 1 4 8.192
1.95 3 4 8.192
1.96 1 4 8.192
1.96 3 4 8.192
1.97 1 4 8.192
1.97 3 4 8.192
1.98 1 4 8.192
1.98 3 4 8.192
1.99 1 4 8.192
1.99 3 4 8.192
2 1 4 8.192
2 3 4 8.192
2.01 1 4 8.192
2.01 3 4 8.192
2.02 1 4 8.192
2.02 3 4 8.192
2.03 1 4 8.192
2.03 3 4 8.192
2.04 1 4 8.192
2.04 3 4 8.192
2.05 1 4 8.192
2.05 3 4 8.192
2.06 1 4 8.192
2.06 3 4 8.192
2.07 1 4 8.192
2.07 3 4 8.192
2.08 1 4 8.192
2.08 3 4 8.192
2.09 1 4 8.192
2.09 3 4 8.192
2.1 1 4 8.192
2.1 3 4 8.192
2.11 1 4 8.192
2.11 3 4 8.192
2.12 1 4 8.192
2.12 3 4 8.192
2.13 1 4 8.192
2.13 3 4 8.192
2.14 1 4 8.192
2.14 3 4 8.192
2.15 1 4 8.192
2.15 3 4 8.192
2.16 1 4 8.192
2.16 3 4 8.192
2.17 1 4 8.192
2.17 3 4 8.192
2.18 1 4 8.192
2.18 3 4 8.192
2.19 1 4 8.192
2.19 3 4 8.192
2.2 1 4 8.192
2.2 3 4 8.192
2.21 1 4 8.192
2.21 3 4 8.192
2.22 1 4 8.192
2.22 3 4 8.192
2.23 1 4 8.192
2.23 3 4 8.192
2.24 1 4 8.192
2.24 3 4 8.192
2.25 1 4 8.192
2.25 3 4 8.192
2.26 1 4 8.192
2.26 3 4 8.192
2.27 1 4 8.192
2.27 3 4 8.192
2.28 1 4 8.192
2.28 3 4 8.192
2.29 1 4 8.192
2.29 3 4 8.192
2.3 1 4 8.192
2.3 3 4 8.192
2.31 1 4 8.192
2.31 3 4 8.192
2.32 1 4 8.192
2.32 3 4 8.192
2.33 1 4 8.192
2.33 3 4 8.192
2.34 1 4 8.192
2.34 3 4 8.192
2.35 1 4 8.192
2.35 3 4 8.192
2.36 1 4 8.192
2.36 3 4 8.192
2.37 1 4 8.192
2.37 3 4 8.192
2.38 1 4 8.192
2.38 3 4 8.192
2.39 1 4 8.192
2.39 3 4 8.192
2.4 1 4 8.192
2.4 3 4 8.192
2.41 1 4 8.192
2.41 3 4 8.192
2.42 1 4 8.192
2.42 3 4 8.192
2.43 1 4 8.192
2.43 3 4 8.192
2.44 1 4 8.192
2.44 3 4 8.192
2.45 1 4 8.192
2.45 3 4 8.192
2.46 1 4 8.192
2.46 3 4 8.192
2.47 1 4 8.192
2.47 3 4 8.192
2.48 1 4 8.192
2.48 3 4 8.192
2.49 1 4 8.192
2.49 3 4 8.192
2.5 1 4 8.192
2.5 3 4 8.192
Packet loss ratio is:  0
